runtime,fixture,operation,option,source,max_abs,mean_abs,unequal,nonfinite_pattern_difference,elements
numpy,primitives_6x8,sf,2,1,0.0,0.0,0,0,48
numpy,primitives_6x8,sf,2,2,0.0,0.0,0,0,48
numpy,primitives_6x8,sf,2,3,0.0,0.0,0,0,48
numpy,primitives_6x8,spec,0,1,0.0,0.0,0,0,48
numpy,primitives_6x8,spec,0,2,4.0,2.6458333333333335,41,0,48
numpy,primitives_6x8,spec,0,3,98.0,30.270833333333332,48,0,48
numpy,primitives_6x8,spec,1,1,4.0,1.9166666666666667,45,0,48
numpy,primitives_6x8,spec,1,2,7.0,3.0625,45,0,48
numpy,primitives_6x8,spec,1,3,95.0,29.666666666666668,48,0,48
numpy,primitives_6x8,spec,2,1,3.0,1.5833333333333333,41,0,48
numpy,primitives_6x8,spec,2,2,7.0,3.375,45,0,48
numpy,primitives_6x8,spec,2,3,107.0,32.833333333333336,47,0,48
numpy_sqrt,primitives_6x8,sf,0,1,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,0,2,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,0,3,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,1,1,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,1,2,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,1,3,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,2,1,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,2,2,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,sf,2,3,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,spec,0,1,0.0,0.0,0,0,48
numpy_sqrt,primitives_6x8,spec,0,2,4.0,2.6458333333333335,41,0,48
numpy_sqrt,primitives_6x8,spec,0,3,98.0,30.270833333333332,48,0,48
numpy_sqrt,primitives_6x8,spec,1,1,4.0,1.9166666666666667,45,0,48
numpy_sqrt,primitives_6x8,spec,1,2,7.0,3.0625,45,0,48
numpy_sqrt,primitives_6x8,spec,1,3,95.0,29.666666666666668,48,0,48
numpy_sqrt,primitives_6x8,spec,2,1,3.0,1.5833333333333333,41,0,48
numpy_sqrt,primitives_6x8,spec,2,2,7.0,3.375,45,0,48
numpy_sqrt,primitives_6x8,spec,2,3,107.0,32.833333333333336,47,0,48
numpy,primitives_8x5,sf,0,1,0.0,0.0,0,0,40
numpy,primitives_8x5,sf,0,2,0.0,0.0,0,0,40
numpy,primitives_8x5,sf,0,3,4.0,2.05,28,0,40
numpy,primitives_8x5,sf,1,1,4.0,3.275,40,0,40
numpy,primitives_8x5,sf,1,2,4.0,3.15,40,0,40
numpy,primitives_8x5,sf,1,3,7.0,3.125,31,0,40
numpy,primitives_8x5,sf,2,1,2.0,1.3,40,0,40
numpy,primitives_8x5,sf,2,2,2.0,1.475,40,0,40
numpy,primitives_8x5,sf,2,3,6.0,2.025,24,0,40
numpy,primitives_8x5,spec,0,1,0.0,0.0,0,0,40
numpy,primitives_8x5,spec,0,2,0.0,0.0,0,0,40
numpy,primitives_8x5,spec,0,3,110.0,45.35,40,0,40
numpy,primitives_8x5,spec,1,1,1.0,0.4,16,0,40
numpy,primitives_8x5,spec,1,2,1.0,0.3,12,0,40
numpy,primitives_8x5,spec,1,3,113.0,45.675,40,0,40
numpy,primitives_8x5,spec,2,1,8.0,4.3,39,0,40
numpy,primitives_8x5,spec,2,2,9.0,4.05,37,0,40
numpy,primitives_8x5,spec,2,3,118.0,48.7,40,0,40
numpy_sqrt,primitives_8x5,sf,0,1,0.0,0.0,0,0,40
numpy_sqrt,primitives_8x5,sf,0,2,0.0,0.0,0,0,40
numpy_sqrt,primitives_8x5,sf,0,3,4.0,2.05,28,0,40
numpy_sqrt,primitives_8x5,sf,1,1,4.0,3.275,40,0,40
numpy_sqrt,primitives_8x5,sf,1,2,4.0,3.15,40,0,40
numpy_sqrt,primitives_8x5,sf,1,3,7.0,3.125,31,0,40
numpy_sqrt,primitives_8x5,sf,2,1,2.0,1.3,40,0,40
numpy_sqrt,primitives_8x5,sf,2,2,2.0,1.475,40,0,40
numpy_sqrt,primitives_8x5,sf,2,3,6.0,2.025,24,0,40
numpy_sqrt,primitives_8x5,spec,0,1,0.0,0.0,0,0,40
numpy_sqrt,primitives_8x5,spec,0,2,0.0,0.0,0,0,40
numpy_sqrt,primitives_8x5,spec,0,3,110.0,45.35,40,0,40
numpy_sqrt,primitives_8x5,spec,1,1,1.0,0.4,16,0,40
numpy_sqrt,primitives_8x5,spec,1,2,1.0,0.3,12,0,40
numpy_sqrt,primitives_8x5,spec,1,3,113.0,45.675,40,0,40
numpy_sqrt,primitives_8x5,spec,2,1,8.0,4.3,39,0,40
numpy_sqrt,primitives_8x5,spec,2,2,9.0,4.05,37,0,40
numpy_sqrt,primitives_8x5,spec,2,3,118.0,48.7,40,0,40
fftw_c2c,primitives_16x18,sf,0,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,0,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,0,3,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,1,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,1,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,1,3,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,2,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,2,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,sf,2,3,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,0,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,0,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,0,3,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,1,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,1,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,1,3,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,2,1,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,2,2,0.0,0.0,0,0,288
fftw_c2c,primitives_16x18,spec,2,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,0,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,0,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,0,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,1,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,1,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,1,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,2,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,2,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,sf,2,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,0,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,0,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,0,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,1,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,1,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,1,3,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,2,1,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,2,2,0.0,0.0,0,0,288
fftw_c2c_sqrt,primitives_16x18,spec,2,3,0.0,0.0,0,0,288
fftw_c2c,primitives_5x7,sf,0,1,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,0,2,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,0,3,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,1,1,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,1,2,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,1,3,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,2,1,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,2,2,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,sf,2,3,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,spec,0,1,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,spec,0,2,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,spec,0,3,73.0,31.228571428571428,35,0,35
fftw_c2c,primitives_5x7,spec,1,1,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,spec,1,2,0.0,0.0,0,0,35
fftw_c2c,primitives_5x7,spec,1,3,79.0,30.857142857142858,35,0,35
fftw_c2c,primitives_5x7,spec,2,1,13.0,10.971428571428572,34,0,35
fftw_c2c,primitives_5x7,spec,2,2,13.0,11.085714285714285,34,0,35
fftw_c2c,primitives_5x7,spec,2,3,93.0,36.628571428571426,35,0,35
fftw_c2c_sqrt,primitives_5x7,sf,0,1,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,0,2,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,0,3,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,1,1,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,1,2,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,1,3,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,2,1,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,2,2,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,sf,2,3,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,spec,0,1,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,spec,0,2,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,spec,0,3,73.0,31.228571428571428,35,0,35
fftw_c2c_sqrt,primitives_5x7,spec,1,1,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,spec,1,2,0.0,0.0,0,0,35
fftw_c2c_sqrt,primitives_5x7,spec,1,3,79.0,30.857142857142858,35,0,35
fftw_c2c_sqrt,primitives_5x7,spec,2,1,13.0,10.971428571428572,34,0,35
fftw_c2c_sqrt,primitives_5x7,spec,2,2,13.0,11.085714285714285,34,0,35
fftw_c2c_sqrt,primitives_5x7,spec,2,3,93.0,36.628571428571426,35,0,35
fftw_c2c,primitives_5x8,sf,0,1,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,sf,0,2,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,sf,0,3,255.0,123.775,31,0,40
fftw_c2c,primitives_5x8,sf,1,1,57.0,25.3,40,0,40
fftw_c2c,primitives_5x8,sf,1,2,56.0,24.625,39,0,40
fftw_c2c,primitives_5x8,sf,1,3,255.0,132.075,39,0,40
fftw_c2c,primitives_5x8,sf,2,1,214.0,108.275,40,0,40
fftw_c2c,primitives_5x8,sf,2,2,233.0,138.675,40,0,40
fftw_c2c,primitives_5x8,sf,2,3,255.0,132.2,35,0,40
fftw_c2c,primitives_5x8,spec,0,1,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,spec,0,2,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,spec,0,3,94.0,30.9,40,0,40
fftw_c2c,primitives_5x8,spec,1,1,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,spec,1,2,0.0,0.0,0,0,40
fftw_c2c,primitives_5x8,spec,1,3,106.0,34.7,40,0,40
fftw_c2c,primitives_5x8,spec,2,1,3.0,2.2,38,0,40
fftw_c2c,primitives_5x8,spec,2,2,3.0,2.375,38,0,40
fftw_c2c,primitives_5x8,spec,2,3,106.0,35.1,40,0,40
fftw_c2c_sqrt,primitives_5x8,sf,0,1,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,sf,0,2,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,sf,0,3,255.0,123.775,31,0,40
fftw_c2c_sqrt,primitives_5x8,sf,1,1,57.0,25.3,40,0,40
fftw_c2c_sqrt,primitives_5x8,sf,1,2,56.0,24.625,39,0,40
fftw_c2c_sqrt,primitives_5x8,sf,1,3,255.0,132.075,39,0,40
fftw_c2c_sqrt,primitives_5x8,sf,2,1,214.0,108.275,40,0,40
fftw_c2c_sqrt,primitives_5x8,sf,2,2,233.0,138.675,40,0,40
fftw_c2c_sqrt,primitives_5x8,sf,2,3,255.0,132.2,35,0,40
fftw_c2c_sqrt,primitives_5x8,spec,0,1,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,spec,0,2,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,spec,0,3,94.0,30.9,40,0,40
fftw_c2c_sqrt,primitives_5x8,spec,1,1,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,spec,1,2,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_5x8,spec,1,3,106.0,34.7,40,0,40
fftw_c2c_sqrt,primitives_5x8,spec,2,1,3.0,2.2,38,0,40
fftw_c2c_sqrt,primitives_5x8,spec,2,2,3.0,2.375,38,0,40
fftw_c2c_sqrt,primitives_5x8,spec,2,3,106.0,35.1,40,0,40
fftw_c2c,primitives_6x8,sf,0,1,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,0,2,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,0,3,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,1,1,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,1,2,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,1,3,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,2,1,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,2,2,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,sf,2,3,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,spec,0,1,0.0,0.0,0,0,48
fftw_c2c,primitives_6x8,spec,0,2,4.0,2.6458333333333335,41,0,48
fftw_c2c,primitives_6x8,spec,0,3,98.0,30.270833333333332,48,0,48
fftw_c2c,primitives_6x8,spec,1,1,4.0,1.9166666666666667,45,0,48
fftw_c2c,primitives_6x8,spec,1,2,7.0,3.0625,45,0,48
fftw_c2c,primitives_6x8,spec,1,3,95.0,29.666666666666668,48,0,48
fftw_c2c,primitives_6x8,spec,2,1,3.0,1.5833333333333333,41,0,48
fftw_c2c,primitives_6x8,spec,2,2,7.0,3.375,45,0,48
fftw_c2c,primitives_6x8,spec,2,3,107.0,32.833333333333336,47,0,48
fftw_c2c_sqrt,primitives_6x8,sf,0,1,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,0,2,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,0,3,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,1,1,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,1,2,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,1,3,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,2,1,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,2,2,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,sf,2,3,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,spec,0,1,0.0,0.0,0,0,48
fftw_c2c_sqrt,primitives_6x8,spec,0,2,4.0,2.6458333333333335,41,0,48
fftw_c2c_sqrt,primitives_6x8,spec,0,3,98.0,30.270833333333332,48,0,48
fftw_c2c_sqrt,primitives_6x8,spec,1,1,4.0,1.9166666666666667,45,0,48
fftw_c2c_sqrt,primitives_6x8,spec,1,2,7.0,3.0625,45,0,48
fftw_c2c_sqrt,primitives_6x8,spec,1,3,95.0,29.666666666666668,48,0,48
fftw_c2c_sqrt,primitives_6x8,spec,2,1,3.0,1.5833333333333333,41,0,48
fftw_c2c_sqrt,primitives_6x8,spec,2,2,7.0,3.375,45,0,48
fftw_c2c_sqrt,primitives_6x8,spec,2,3,107.0,32.833333333333336,47,0,48
fftw_c2c,primitives_8x5,sf,0,1,0.0,0.0,0,0,40
fftw_c2c,primitives_8x5,sf,0,2,0.0,0.0,0,0,40
fftw_c2c,primitives_8x5,sf,0,3,1.0,0.3,12,0,40
fftw_c2c,primitives_8x5,sf,1,1,1.0,0.35,14,0,40
fftw_c2c,primitives_8x5,sf,1,2,1.0,0.3,12,0,40
fftw_c2c,primitives_8x5,sf,1,3,1.0,0.425,17,0,40
fftw_c2c,primitives_8x5,sf,2,1,1.0,0.15,6,0,40
fftw_c2c,primitives_8x5,sf,2,2,1.0,0.175,7,0,40
fftw_c2c,primitives_8x5,sf,2,3,1.0,0.3,12,0,40
fftw_c2c,primitives_8x5,spec,0,1,0.0,0.0,0,0,40
fftw_c2c,primitives_8x5,spec,0,2,0.0,0.0,0,0,40
fftw_c2c,primitives_8x5,spec,0,3,120.0,44.825,40,0,40
fftw_c2c,primitives_8x5,spec,1,1,1.0,0.4,16,0,40
fftw_c2c,primitives_8x5,spec,1,2,1.0,0.3,12,0,40
fftw_c2c,primitives_8x5,spec,1,3,121.0,44.95,39,0,40
fftw_c2c,primitives_8x5,spec,2,1,7.0,3.1,36,0,40
fftw_c2c,primitives_8x5,spec,2,2,8.0,2.7,34,0,40
fftw_c2c,primitives_8x5,spec,2,3,133.0,47.625,40,0,40
fftw_c2c_sqrt,primitives_8x5,sf,0,1,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_8x5,sf,0,2,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_8x5,sf,0,3,1.0,0.3,12,0,40
fftw_c2c_sqrt,primitives_8x5,sf,1,1,1.0,0.35,14,0,40
fftw_c2c_sqrt,primitives_8x5,sf,1,2,1.0,0.3,12,0,40
fftw_c2c_sqrt,primitives_8x5,sf,1,3,1.0,0.425,17,0,40
fftw_c2c_sqrt,primitives_8x5,sf,2,1,1.0,0.15,6,0,40
fftw_c2c_sqrt,primitives_8x5,sf,2,2,1.0,0.175,7,0,40
fftw_c2c_sqrt,primitives_8x5,sf,2,3,1.0,0.3,12,0,40
fftw_c2c_sqrt,primitives_8x5,spec,0,1,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_8x5,spec,0,2,0.0,0.0,0,0,40
fftw_c2c_sqrt,primitives_8x5,spec,0,3,120.0,44.825,40,0,40
fftw_c2c_sqrt,primitives_8x5,spec,1,1,1.0,0.4,16,0,40
fftw_c2c_sqrt,primitives_8x5,spec,1,2,1.0,0.3,12,0,40
fftw_c2c_sqrt,primitives_8x5,spec,1,3,121.0,44.95,39,0,40
fftw_c2c_sqrt,primitives_8x5,spec,2,1,7.0,3.1,36,0,40
fftw_c2c_sqrt,primitives_8x5,spec,2,2,8.0,2.7,34,0,40
fftw_c2c_sqrt,primitives_8x5,spec,2,3,133.0,47.625,40,0,40
fftw_c2c_transposed,primitives_16x18,sf,0,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,0,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,0,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,1,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,1,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,1,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,2,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,2,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,sf,2,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,0,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,0,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,0,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,1,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,1,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,1,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,2,1,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,2,2,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_16x18,spec,2,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,0,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,0,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,0,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,1,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,1,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,1,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,2,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,2,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,sf,2,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,0,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,0,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,0,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,1,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,1,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,1,3,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,2,1,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,2,2,0.0,0.0,0,0,288
fftw_c2c_transposed_sqrt,primitives_16x18,spec,2,3,0.0,0.0,0,0,288
fftw_c2c_transposed,primitives_5x7,sf,0,1,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,0,2,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,0,3,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,1,1,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,1,2,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,1,3,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,2,1,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,2,2,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,sf,2,3,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,spec,0,1,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,spec,0,2,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,spec,0,3,9.0,3.5142857142857142,30,0,35
fftw_c2c_transposed,primitives_5x7,spec,1,1,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,spec,1,2,0.0,0.0,0,0,35
fftw_c2c_transposed,primitives_5x7,spec,1,3,9.0,3.5142857142857142,33,0,35
fftw_c2c_transposed,primitives_5x7,spec,2,1,2.0,1.7428571428571429,34,0,35
fftw_c2c_transposed,primitives_5x7,spec,2,2,2.0,1.5714285714285714,33,0,35
fftw_c2c_transposed,primitives_5x7,spec,2,3,12.0,4.228571428571429,32,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,0,1,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,0,2,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,0,3,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,1,1,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,1,2,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,1,3,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,2,1,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,2,2,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,sf,2,3,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,0,1,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,0,2,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,0,3,9.0,3.5142857142857142,30,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,1,1,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,1,2,0.0,0.0,0,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,1,3,9.0,3.5142857142857142,33,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,2,1,2.0,1.7428571428571429,34,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,2,2,2.0,1.5714285714285714,33,0,35
fftw_c2c_transposed_sqrt,primitives_5x7,spec,2,3,12.0,4.228571428571429,32,0,35
fftw_c2c_transposed,primitives_5x8,sf,0,1,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,0,2,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,0,3,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,1,1,232.0,106.775,39,0,40
fftw_c2c_transposed,primitives_5x8,sf,1,2,255.0,142.75,40,0,40
fftw_c2c_transposed,primitives_5x8,sf,1,3,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,2,1,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,2,2,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,sf,2,3,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,0,1,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,0,2,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,0,3,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,1,1,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,1,2,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,1,3,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,2,1,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,2,2,0.0,0.0,0,0,40
fftw_c2c_transposed,primitives_5x8,spec,2,3,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,0,1,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,0,2,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,0,3,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,1,1,232.0,106.775,39,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,1,2,255.0,142.75,40,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,1,3,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,2,1,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,2,2,0.0,0.0,0,0,40
fftw_c2c_transposed_sqrt,primitives_5x8,sf,2,3,0.0,0.0,0,0,40
